,aboutir,investir,traduire,témoigner,juger,justifier,viser,prononcer,accomplir,convenir,acquérir,achever,observer,adapter,admettre,entraîner,payer,respecter,affecter,demeurer,aggraver,agir,ajouter,alimenter,coûter,relancer,préférer,appliquer,apporter,fonder,appuyer,changer,chuter,soutenir,concevoir,interroger,confirmer,transformer,manifester,interpeller,signer,rester,tuer,indiquer,conduire,situer,aider,poursuivre,profiter,détenir,lire,contenir,dominer,noter,dater,adopter,enregistrer,intervenir,conclure,disputer,estimer,appartenir,arriver,chercher,composer,confier,moyennes,data_sizes
0,0.25,0.25,0.3333333333333333,0.5,0.25,0.25,0.5,0.2,0.25,0.2,0.2,0.3333333333333333,0.25,0.2,0.25,0.25,0.16666666666666666,0.5,0.125,0.25,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.2,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.2,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.5,0.2,0.2,0.3333333333333333,0.5,0.2,0.2,0.25,0.3333333333333333,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.25,0.25,0.5,0.6486363636363639,1.0
1,0.25,0.25,0.3333333333333333,0.5,0.25,0.25,0.5,0.2,0.25,0.2,0.2,0.3333333333333333,0.25,0.2,0.25,0.25,0.16666666666666666,0.5,0.125,0.25,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.2,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.2,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.5,0.2,0.2,0.3333333333333333,0.5,0.2,0.2,0.25,0.3333333333333333,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.25,0.25,0.5,0.6475757575757575,0.75
2,0.25,0.25,0.3333333333333333,0.5,0.25,0.25,0.5,0.2,0.25,0.2,0.2,0.3333333333333333,0.25,0.2,0.25,0.25,0.16666666666666666,0.5,0.125,0.25,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.2,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.2,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.5,0.2,0.2,0.3333333333333333,0.5,0.2,0.2,0.25,0.3333333333333333,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.25,0.25,0.5,0.6216666666666667,0.5
3,0.25,0.25,0.3333333333333333,0.5,0.25,0.25,0.5,0.2,0.25,0.2,0.2,0.3333333333333333,0.25,0.2,0.25,0.25,0.16666666666666666,0.5,0.125,0.25,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,0.2,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.2,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.5,0.2,0.2,0.3333333333333333,0.5,0.2,0.2,0.25,-1.0,0.5,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.25,0.25,0.5,0.5630769230769233,0.25
